id,x,y,deg
133_87,s-82.991707,s-82.875715,s164.721967
133_88,s-86.615126,s-83.187475,s303.157225
133_89,s-84.130470,s-82.780503,s278.848395
133_90,s-82.914079,s-84.064206,s349.836363
133_91,s-82.631328,s-86.935456,s112.528889
133_92,s-82.711708,s-86.157571,s0.205892
133_93,s-88.472322,s-82.749881,s60.446445
133_94,s-86.835135,s-82.626921,s149.213758
133_95,s-82.663037,s-88.916455,s45.797142
133_96,s-82.590401,s-84.915348,s197.178169
133_97,s-84.608308,s-82.533248,s69.740469
133_98,s-85.846238,s-82.355668,s112.342314
133_99,s-82.254179,s-82.462949,s58.222559
133_100,s-87.872616,s-82.450961,s252.527355
133_101,s-83.237338,s-82.351151,s97.322629
133_102,s-82.571283,s-87.605127,s212.833736
133_103,s-82.409295,s-83.186819,s198.516059
133_104,s-82.284262,s-84.417834,s206.029853
133_105,s-89.127642,s-82.042775,s122.362778
133_106,s-82.038255,s-88.709027,s183.774915
133_107,s-82.074781,s-86.195363,s140.992541
133_108,s-88.675827,s-82.182964,s310.388993
133_109,s-87.254483,s-81.991840,s283.991173
133_110,s-83.617618,s-81.863069,s119.568819
133_111,s-81.828861,s-87.119003,s148.539227
133_112,s-85.226091,s-81.808925,s105.861967
133_113,s-81.636400,s-82.168566,s54.452499
133_114,s-81.970535,s-85.529968,s214.958883
133_115,s-87.770809,s-81.813930,s135.346191
133_116,s-84.515712,s-81.657697,s303.606796
133_117,s-81.704432,s-88.059955,s344.165904
133_118,s-81.639570,s-83.672795,s193.746786
133_119,s-86.103942,s-81.475458,s61.608139
133_120,s-81.439293,s-81.474809,s101.710159
133_121,s-81.411579,s-82.638177,s337.413608
133_122,s-82.846614,s-81.818339,s309.828531
133_123,s-81.443559,s-89.228349,s0.626942
133_124,s-88.442274,s-81.317074,s125.766192
133_125,s-81.515280,s-86.754227,s199.430018
133_126,s-81.625432,s-84.846874,s320.936233
133_127,s-88.899468,s-81.074160,s71.055294
133_128,s-80.898138,s-85.576062,s80.775718
133_129,s-87.574768,s-81.386615,s326.312866
133_130,s-81.551755,s-83.109302,s230.306240
133_131,s-85.616134,s-81.218003,s256.797260
133_132,s-81.167487,s-86.096820,s217.900885
134_0,s-89.132509,s-89.190110,s76.584239
134_1,s-89.725424,s-89.552272,s244.607425
134_2,s-88.897477,s-89.692386,s343.123252
134_3,s-89.699668,s-88.655932,s290.367574
134_4,s-88.602433,s-88.522804,s195.138784
134_5,s-88.250479,s-88.016595,s223.455821
134_6,s-88.367519,s-89.687065,s315.376671
134_7,s-88.669309,s-88.099998,s73.499351
134_8,s-87.436097,s-89.140195,s9.713865
134_9,s-87.917197,s-87.666921,s274.732261
134_10,s-88.572120,s-87.544355,s301.094993
134_11,s-88.926196,s-87.447711,s104.341810
134_12,s-87.357610,s-89.525255,s126.248387
134_13,s-87.396203,s-88.019889,s197.945594
134_14,s-87.126387,s-87.194668,s98.764485
134_15,s-89.765829,s-87.166518,s294.502919
134_16,s-86.770079,s-88.359229,s203.736143
134_17,s-88.082544,s-86.814337,s63.570785
134_18,s-86.796242,s-87.851167,s352.447421
134_19,s-86.866625,s-89.733358,s342.022512
134_20,s-87.671266,s-86.795125,s286.128760
134_21,s-86.522651,s-86.443083,s142.746147
134_22,s-89.290319,s-86.491624,s239.059643
134_23,s-88.018674,s-86.059366,s251.503111
134_24,s-86.101237,s-88.377312,s359.853009
134_25,s-87.071218,s-86.062661,s290.859498
134_26,s-86.095550,s-89.160316,s21.076777
134_27,s-86.257014,s-87.151985,s317.218777
134_28,s-89.781657,s-86.049572,s277.463216
134_29,s-88.691096,s-85.986244,s292.554272
134_30,s-89.607815,s-88.147579,s26.843251
134_31,s-86.010517,s-86.365438,s345.039607
134_32,s-85.820580,s-89.700559,s339.211223
134_33,s-86.365846,s-85.563419,s290.935256
134_34,s-85.712842,s-87.544488,s2.779010
134_35,s-87.554343,s-85.649529,s296.648174
134_36,s-85.543792,s-88.494847,s201.648615
134_37,s-89.467460,s-85.460943,s293.997591
134_38,s-85.359292,s-85.655269,s164.498944
134_39,s-85.506239,s-88.041682,s328.554181
134_40,s-88.454242,s-85.342942,s278.823575
134_41,s-85.241852,s-86.828795,s357.753476
134_42,s-85.202653,s-89.725765,s348.692639
134_43,s-85.087187,s-85.079868,s127.398478
134_44,s-86.292034,s-84.927103,s268.989147
134_45,s-87.295525,s-84.879273,s245.210361
134_46,s-84.873512,s-88.559139,s203.511696
134_47,s-84.767986,s-87.011546,s164.566065
134_48,s-88.202193,s-84.784676,s251.823375
134_49,s-89.033007,s-84.751676,s114.854512
134_50,s-84.758735,s-88.057579,s342.959596
134_51,s-84.778170,s-85.972349,s209.256870
134_52,s-84.584932,s-84.739433,s89.157433
134_53,s-84.509244,s-85.275067,s203.589251
134_54,s-85.501507,s-84.563311,s84.774041
134_55,s-89.535678,s-84.353222,s154.458794
134_56,s-88.650725,s-84.256076,s179.325354
134_57,s-86.993807,s-84.307658,s211.283583
134_58,s-87.709263,s-84.211709,s67.613882
134_59,s-84.369158,s-89.786379,s34.959738
134_60,s-85.192444,s-84.242702,s287.617628
134_61,s-84.253465,s-87.091163,s208.845776
134_62,s-86.416006,s-84.171703,s276.944942
134_63,s-84.190965,s-88.741193,s346.698511
134_64,s-84.073274,s-84.050234,s191.604347
134_65,s-84.018412,s-86.721780,s10.556697
134_66,s-89.038904,s-84.064636,s85.882582
134_67,s-87.059755,s-83.600974,s266.902716
134_68,s-83.716159,s-85.706773,s176.335532
134_69,s-83.785604,s-83.469759,s210.175811
134_70,s-83.472147,s-85.131095,s106.257824
134_71,s-85.091205,s-83.611068,s66.378462
134_72,s-83.647223,s-89.120233,s154.192889
134_73,s-87.569920,s-83.474909,s200.340461
134_74,s-83.506784,s-87.744172,s15.607763
134_75,s-88.453452,s-83.662706,s51.278459
134_76,s-86.165173,s-83.509807,s241.837134
134_77,s-83.433488,s-86.920354,s345.210128
134_78,s-83.516009,s-88.348023,s195.805017
134_79,s-84.324264,s-83.683732,s28.184829
134_80,s-88.164073,s-83.249220,s279.895753
134_81,s-89.520950,s-83.635140,s12.239558
134_82,s-83.267468,s-84.323190,s182.969672
134_83,s-83.228797,s-85.788589,s327.982412
134_84,s-82.893418,s-89.577568,s85.703138
134_85,s-83.040764,s-88.203518,s349.887038
134_86,s-85.559677,s-83.013264,s292.895743
134_87,s-82.991707,s-82.875715,s164.721967
134_88,s-86.615126,s-83.187475,s303.157225
134_89,s-84.130470,s-82.780503,s278.848395
134_90,s-82.914079,s-84.064206,s349.836363
134_91,s-82.631328,s-86.935456,s112.528889
134_92,s-82.711708,s-86.157571,s0.205892
134_93,s-88.472322,s-82.749881,s60.446445
134_94,s-86.835135,s-82.626921,s149.213758
134_95,s-82.663037,s-88.916455,s45.797142
134_96,s-82.590401,s-84.915348,s197.178169
134_97,s-84.608308,s-82.533248,s69.740469
134_98,s-85.846238,s-82.355668,s112.342314
134_99,s-82.254179,s-82.462949,s58.222559
134_100,s-87.872616,s-82.450961,s252.527355
134_101,s-83.237338,s-82.351151,s97.322629
134_102,s-82.571283,s-87.605127,s212.833736
134_103,s-82.409295,s-83.186819,s198.516059
134_104,s-82.284262,s-84.417834,s206.029853
134_105,s-89.127642,s-82.042775,s122.362778
134_106,s-82.038255,s-88.709027,s183.774915
134_107,s-82.074781,s-86.195363,s140.992541
134_108,s-88.675827,s-82.182964,s310.388993
134_109,s-87.254483,s-81.991840,s283.991173
134_110,s-83.617618,s-81.863069,s119.568819
134_111,s-81.828861,s-87.119003,s148.539227
134_112,s-85.226091,s-81.808925,s105.861967
134_113,s-81.636400,s-82.168566,s54.452499
134_114,s-81.970535,s-85.529968,s214.958883
134_115,s-87.770809,s-81.813930,s135.346191
134_116,s-84.515712,s-81.657697,s303.606796
134_117,s-81.704432,s-88.059955,s344.165904
134_118,s-81.639570,s-83.672795,s193.746786
134_119,s-86.103942,s-81.475458,s61.608139
134_120,s-81.439293,s-81.474809,s101.710159
134_121,s-81.411579,s-82.638177,s337.413608
134_122,s-82.846614,s-81.818339,s309.828531
134_123,s-81.443559,s-89.228349,s0.626942
134_124,s-88.442274,s-81.317074,s125.766192
134_125,s-81.515280,s-86.754227,s199.430018
134_126,s-81.625432,s-84.846874,s320.936233
134_127,s-88.899468,s-81.074160,s71.055294
134_128,s-80.898138,s-85.576062,s80.775718
134_129,s-87.574768,s-81.386615,s326.312866
134_130,s-81.551755,s-83.109302,s230.306240
134_131,s-85.616134,s-81.218003,s256.797260
134_132,s-81.167487,s-86.096820,s217.900885
134_133,s-83.464153,s-81.099678,s289.293985
135_0,s-89.132509,s-89.190110,s76.584239
135_1,s-89.725424,s-89.552272,s244.607425
135_2,s-88.897477,s-89.692386,s343.123252
135_3,s-89.699668,s-88.655932,s290.367574
135_4,s-88.602433,s-88.522804,s195.138784
135_5,s-88.250479,s-88.016595,s223.455821
135_6,s-88.367519,s-89.687065,s315.376671
135_7,s-88.669309,s-88.099998,s73.499351
135_8,s-87.436097,s-89.140195,s9.713865
135_9,s-87.917197,s-87.666921,s274.732261
135_10,s-88.572120,s-87.544355,s301.094993
135_11,s-88.926196,s-87.447711,s104.341810
135_12,s-87.357610,s-89.525255,s126.248387
135_13,s-87.396203,s-88.019889,s197.945594
135_14,s-87.126387,s-87.194668,s98.764485
135_15,s-89.765829,s-87.166518,s294.502919
135_16,s-86.770079,s-88.359229,s203.736143
135_17,s-88.082544,s-86.814337,s63.570785
135_18,s-86.796242,s-87.851167,s352.447421
135_19,s-86.866625,s-89.733358,s342.022512
135_20,s-87.671266,s-86.795125,s286.128760
135_21,s-86.522651,s-86.443083,s142.746147
135_22,s-89.290319,s-86.491624,s239.059643
135_23,s-88.018674,s-86.059366,s251.503111
135_24,s-86.101237,s-88.377312,s359.853009
135_25,s-87.071218,s-86.062661,s290.859498
135_26,s-86.095550,s-89.160316,s21.076777
135_27,s-86.257014,s-87.151985,s317.218777
135_28,s-89.781657,s-86.049572,s277.463216
135_29,s-88.691096,s-85.986244,s292.554272
135_30,s-89.607815,s-88.147579,s26.843251
135_31,s-86.010517,s-86.365438,s345.039607
135_32,s-85.820580,s-89.700559,s339.211223
135_33,s-86.365846,s-85.563419,s290.935256
135_34,s-85.712842,s-87.544488,s2.779010
135_35,s-87.554343,s-85.649529,s296.648174
135_36,s-85.543792,s-88.494847,s201.648615
135_37,s-89.467460,s-85.460943,s293.997591
135_38,s-85.359292,s-85.655269,s164.498944
135_39,s-85.506239,s-88.041682,s328.554181
135_40,s-88.454242,s-85.342942,s278.823575
135_41,s-85.241852,s-86.828795,s357.753476
135_42,s-85.202653,s-89.725765,s348.692639
135_43,s-85.087187,s-85.079868,s127.398478
135_44,s-86.292034,s-84.927103,s268.989147
135_45,s-87.295525,s-84.879273,s245.210361
135_46,s-84.873512,s-88.559139,s203.511696
135_47,s-84.767986,s-87.011546,s164.566065
135_48,s-88.202193,s-84.784676,s251.823375
135_49,s-89.033007,s-84.751676,s114.854512
135_50,s-84.758735,s-88.057579,s342.959596
135_51,s-84.778170,s-85.972349,s209.256870
135_52,s-84.584932,s-84.739433,s89.157433
135_53,s-84.509244,s-85.275067,s203.589251
135_54,s-85.501507,s-84.563311,s84.774041
135_55,s-89.535678,s-84.353222,s154.458794
135_56,s-88.650725,s-84.256076,s179.325354
135_57,s-86.993807,s-84.307658,s211.283583
135_58,s-87.709263,s-84.211709,s67.613882
135_59,s-84.369158,s-89.786379,s34.959738
135_60,s-85.192444,s-84.242702,s287.617628
135_61,s-84.253465,s-87.091163,s208.845776
135_62,s-86.416006,s-84.171703,s276.944942
135_63,s-84.190965,s-88.741193,s346.698511
135_64,s-84.073274,s-84.050234,s191.604347
135_65,s-84.018412,s-86.721780,s10.556697
135_66,s-89.038904,s-84.064636,s85.882582
135_67,s-87.059755,s-83.600974,s266.902716
135_68,s-83.716159,s-85.706773,s176.335532
135_69,s-83.785604,s-83.469759,s210.175811
135_70,s-83.472147,s-85.131095,s106.257824
135_71,s-85.091205,s-83.611068,s66.378462
135_72,s-83.647223,s-89.120233,s154.192889
135_73,s-87.569920,s-83.474909,s200.340461
135_74,s-83.506784,s-87.744172,s15.607763
135_75,s-88.453452,s-83.662706,s51.278459
135_76,s-86.165173,s-83.509807,s241.837134
135_77,s-83.433488,s-86.920354,s345.210128
135_78,s-83.516009,s-88.348023,s195.805017
135_79,s-84.324264,s-83.683732,s28.184829
135_80,s-88.164073,s-83.249220,s279.895753
135_81,s-89.520950,s-83.635140,s12.239558
135_82,s-83.267468,s-84.323190,s182.969672
135_83,s-83.228797,s-85.788589,s327.982412
135_84,s-82.893418,s-89.577568,s85.703138
135_85,s-83.040764,s-88.203518,s349.887038
135_86,s-85.559677,s-83.013264,s292.895743
135_87,s-82.991707,s-82.875715,s164.721967
135_88,s-86.615126,s-83.187475,s303.157225
135_89,s-84.130470,s-82.780503,s278.848395
135_90,s-82.914079,s-84.064206,s349.836363
135_91,s-82.631328,s-86.935456,s112.528889
135_92,s-82.711708,s-86.157571,s0.205892
135_93,s-88.472322,s-82.749881,s60.446445
135_94,s-86.835135,s-82.626921,s149.213758
135_95,s-82.663037,s-88.916455,s45.797142
135_96,s-82.590401,s-84.915348,s197.178169
135_97,s-84.608308,s-82.533248,s69.740469
135_98,s-85.846238,s-82.355668,s112.342314
135_99,s-82.254179,s-82.462949,s58.222559
135_100,s-87.872616,s-82.450961,s252.527355
135_101,s-83.237338,s-82.351151,s97.322629
135_102,s-82.571283,s-87.605127,s212.833736
135_103,s-82.409295,s-83.186819,s198.516059
135_104,s-82.284262,s-84.417834,s206.029853
135_105,s-89.127642,s-82.042775,s122.362778
135_106,s-82.038255,s-88.709027,s183.774915
135_107,s-82.074781,s-86.195363,s140.992541
135_108,s-88.675827,s-82.182964,s310.388993
135_109,s-87.254483,s-81.991840,s283.991173
135_110,s-83.617618,s-81.863069,s119.568819
135_111,s-81.828861,s-87.119003,s148.539227
135_112,s-85.226091,s-81.808925,s105.861967
135_113,s-81.636400,s-82.168566,s54.452499
135_114,s-81.970535,s-85.529968,s214.958883
135_115,s-87.770809,s-81.813930,s135.346191
135_116,s-84.515712,s-81.657697,s303.606796
135_117,s-81.704432,s-88.059955,s344.165904
135_118,s-81.639570,s-83.672795,s193.746786
135_119,s-86.103942,s-81.475458,s61.608139
135_120,s-81.439293,s-81.474809,s101.710159
135_121,s-81.411579,s-82.638177,s337.413608
135_122,s-82.846614,s-81.818339,s309.828531
135_123,s-81.443559,s-89.228349,s0.626942
135_124,s-88.442274,s-81.317074,s125.766192
135_125,s-81.515280,s-86.754227,s199.430018
135_126,s-81.625432,s-84.846874,s320.936233
135_127,s-88.899468,s-81.074160,s71.055294
135_128,s-80.898138,s-85.576062,s80.775718
135_129,s-87.574768,s-81.386615,s326.312866
135_130,s-81.551755,s-83.109302,s230.306240
135_131,s-85.616134,s-81.218003,s256.797260
135_132,s-81.167487,s-86.096820,s217.900885
135_133,s-83.464153,s-81.099678,s289.293985
135_134,s-81.059124,s-84.725938,s229.072865
136_0,s-89.132509,s-89.190110,s76.584239
136_1,s-89.725424,s-89.552272,s244.607425
136_2,s-88.897477,s-89.692386,s343.123252
136_3,s-89.699668,s-88.655932,s290.367574
136_4,s-88.602433,s-88.522804,s195.138784
136_5,s-88.250479,s-88.016595,s223.455821
136_6,s-88.367519,s-89.687065,s315.376671
136_7,s-88.669309,s-88.099998,s73.499351
136_8,s-87.436097,s-89.140195,s9.713865
136_9,s-87.917197,s-87.666921,s274.732261
136_10,s-88.572120,s-87.544355,s301.094993
136_11,s-88.926196,s-87.447711,s104.341810
136_12,s-87.357610,s-89.525255,s126.248387
136_13,s-87.396203,s-88.019889,s197.945594
136_14,s-87.126387,s-87.194668,s98.764485
136_15,s-89.765829,s-87.166518,s294.502919
136_16,s-86.770079,s-88.359229,s203.736143
136_17,s-88.082544,s-86.814337,s63.570785
136_18,s-86.796242,s-87.851167,s352.447421
136_19,s-86.866625,s-89.733358,s342.022512
136_20,s-87.671266,s-86.795125,s286.128760
136_21,s-86.522651,s-86.443083,s142.746147
136_22,s-89.290319,s-86.491624,s239.059643
136_23,s-88.018674,s-86.059366,s251.503111
136_24,s-86.101237,s-88.377312,s359.853009
136_25,s-87.071218,s-86.062661,s290.859498
136_26,s-86.095550,s-89.160316,s21.076777
136_27,s-86.257014,s-87.151985,s317.218777
136_28,s-89.781657,s-86.049572,s277.463216
136_29,s-88.691096,s-85.986244,s292.554272
136_30,s-89.607815,s-88.147579,s26.843251
136_31,s-86.010517,s-86.365438,s345.039607
136_32,s-85.820580,s-89.700559,s339.211223
136_33,s-86.365846,s-85.563419,s290.935256
136_34,s-85.712842,s-87.544488,s2.779010
136_35,s-87.554343,s-85.649529,s296.648174
136_36,s-85.543792,s-88.494847,s201.648615
136_37,s-89.467460,s-85.460943,s293.997591
136_38,s-85.359292,s-85.655269,s164.498944
136_39,s-85.506239,s-88.041682,s328.554181
136_40,s-88.454242,s-85.342942,s278.823575
136_41,s-85.241852,s-86.828795,s357.753476
136_42,s-85.202653,s-89.725765,s348.692639
136_43,s-85.087187,s-85.079868,s127.398478
136_44,s-86.292034,s-84.927103,s268.989147
136_45,s-87.295525,s-84.879273,s245.210361
136_46,s-84.873512,s-88.559139,s203.511696
136_47,s-84.767986,s-87.011546,s164.566065
136_48,s-88.202193,s-84.784676,s251.823375
136_49,s-89.033007,s-84.751676,s114.854512
136_50,s-84.758735,s-88.057579,s342.959596
136_51,s-84.778170,s-85.972349,s209.256870
136_52,s-84.584932,s-84.739433,s89.157433
136_53,s-84.509244,s-85.275067,s203.589251
136_54,s-85.501507,s-84.563311,s84.774041
136_55,s-89.535678,s-84.353222,s154.458794
136_56,s-88.650725,s-84.256076,s179.325354
136_57,s-86.993807,s-84.307658,s211.283583
136_58,s-87.709263,s-84.211709,s67.613882
136_59,s-84.369158,s-89.786379,s34.959738
136_60,s-85.192444,s-84.242702,s287.617628
136_61,s-84.253465,s-87.091163,s208.845776
136_62,s-86.416006,s-84.171703,s276.944942
136_63,s-84.190965,s-88.741193,s346.698511
136_64,s-84.073274,s-84.050234,s191.604347
136_65,s-84.018412,s-86.721780,s10.556697
136_66,s-89.038904,s-84.064636,s85.882582
136_67,s-87.059755,s-83.600974,s266.902716
136_68,s-83.716159,s-85.706773,s176.335532
136_69,s-83.785604,s-83.469759,s210.175811
136_70,s-83.472147,s-85.131095,s106.257824
136_71,s-85.091205,s-83.611068,s66.378462
136_72,s-83.647223,s-89.120233,s154.192889
136_73,s-87.569920,s-83.474909,s200.340461
136_74,s-83.506784,s-87.744172,s15.607763
136_75,s-88.453452,s-83.662706,s51.278459
136_76,s-86.165173,s-83.509807,s241.837134
136_77,s-83.433488,s-86.920354,s345.210128
136_78,s-83.516009,s-88.348023,s195.805017
136_79,s-84.324264,s-83.683732,s28.184829
136_80,s-88.164073,s-83.249220,s279.895753
136_81,s-89.520950,s-83.635140,s12.239558
136_82,s-83.267468,s-84.323190,s182.969672
136_83,s-83.228797,s-85.788589,s327.982412
136_84,s-82.893418,s-89.577568,s85.703138
136_85,s-83.040764,s-88.203518,s349.887038
136_86,s-85.559677,s-83.013264,s292.895743
136_87,s-82.991707,s-82.875715,s164.721967
136_88,s-86.615126,s-83.187475,s303.157225
136_89,s-84.130470,s-82.780503,s278.848395
136_90,s-82.914079,s-84.064206,s349.836363
136_91,s-82.631328,s-86.935456,s112.528889
136_92,s-82.711708,s-86.157571,s0.205892
136_93,s-88.472322,s-82.749881,s60.446445
136_94,s-86.835135,s-82.626921,s149.213758
136_95,s-82.663037,s-88.916455,s45.797142
136_96,s-82.590401,s-84.915348,s197.178169
136_97,s-84.608308,s-82.533248,s69.740469
136_98,s-85.846238,s-82.355668,s112.342314
136_99,s-82.254179,s-82.462949,s58.222559
136_100,s-87.872616,s-82.450961,s252.527355
136_101,s-83.237338,s-82.351151,s97.322629
136_102,s-82.571283,s-87.605127,s212.833736
136_103,s-82.409295,s-83.186819,s198.516059
136_104,s-82.284262,s-84.417834,s206.029853
136_105,s-89.127642,s-82.042775,s122.362778
136_106,s-82.038255,s-88.709027,s183.774915
136_107,s-82.074781,s-86.195363,s140.992541
136_108,s-88.675827,s-82.182964,s310.388993
136_109,s-87.254483,s-81.991840,s283.991173
136_110,s-83.617618,s-81.863069,s119.568819
136_111,s-81.828861,s-87.119003,s148.539227
136_112,s-85.226091,s-81.808925,s105.861967
136_113,s-81.636400,s-82.168566,s54.452499
136_114,s-81.970535,s-85.529968,s214.958883
136_115,s-87.770809,s-81.813930,s135.346191
136_116,s-84.515712,s-81.657697,s303.606796
136_117,s-81.704432,s-88.059955,s344.165904
136_118,s-81.639570,s-83.672795,s193.746786
136_119,s-86.103942,s-81.475458,s61.608139
136_120,s-81.439293,s-81.474809,s101.710159
136_121,s-81.411579,s-82.638177,s337.413608
136_122,s-82.846614,s-81.818339,s309.828531
136_123,s-81.443559,s-89.228349,s0.626942
136_124,s-88.442274,s-81.317074,s125.766192
136_125,s-81.515280,s-86.754227,s199.430018
136_126,s-81.625432,s-84.846874,s320.936233
136_127,s-88.899468,s-81.074160,s71.055294
136_128,s-80.898138,s-85.576062,s80.775718
136_129,s-87.574768,s-81.386615,s326.312866
136_130,s-81.551755,s-83.109302,s230.306240
136_131,s-85.616134,s-81.218003,s256.797260
136_132,s-81.167487,s-86.096820,s217.900885
136_133,s-83.464153,s-81.099678,s289.293985
136_134,s-81.059124,s-84.725938,s229.072865
136_135,s-86.575244,s-80.761556,s245.962270
137_0,s-89.132509,s-89.190110,s76.584239
137_1,s-89.725424,s-89.552272,s244.607425
137_2,s-88.897477,s-89.692386,s343.123252
137_3,s-89.699668,s-88.655932,s290.367574
137_4,s-88.602433,s-88.522804,s195.138784
137_5,s-88.250479,s-88.016595,s223.455821
137_6,s-88.367519,s-89.687065,s315.376671
137_7,s-88.669309,s-88.099998,s73.499351
137_8,s-87.436097,s-89.140195,s9.713865
137_9,s-87.917197,s-87.666921,s274.732261
137_10,s-88.572120,s-87.544355,s301.094993
137_11,s-88.926196,s-87.447711,s104.341810
137_12,s-87.357610,s-89.525255,s126.248387
137_13,s-87.396203,s-88.019889,s197.945594
137_14,s-87.126387,s-87.194668,s98.764485
137_15,s-89.765829,s-87.166518,s294.502919
